soc,route_code,driver,timestamp_data_utc,elv_spy,speed,amb_temp,soh,regenwh,Motor Pwr(w),Aux Pwr(100w),Motor Temp,Torque Nm,rpm,altitude,start_timestamp,end_timestamp,capacity,ref_consumption,Frontal_Wind,value_counts,total_time,distance
85,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:08,96.41176470588235,76.58823529411765,23.61764811764706,99.26,-738.0588235294117,8322.35294117647,3.0,91.29411764705883,1.8741176470588234,5154.941176470588,96.68148717647058,06:14.2,50:07.4,62000.0,174.0,6.620421179990295,17,145.71428571428572,3.1000000000000005
85,20230419_NISSAN_AZPEITIA_DONOSTIA_032,d3,19/04/2023 12:48,134.23529411764707,28.341176470588238,26.32352917647059,99.26,-28.705882352941178,3127.0588235294117,3.0,91.23529411764706,0.6882352941176472,1931.9411764705883,134.7517117647059,48:13.9,26:13.9,62000.0,174.0,-0.8347742976863677,17,145.71428571428572,1.1471428571428572
85,20230419_NISSAN_TOLOSA_ZARAUTZ_023,d4,19/04/2023 08:04,190.14285714285714,100.5,14.357142142857143,99.26,-996.0,20782.85714285714,3.0,85.71428571428571,2.882857142857143,6775.428571428572,190.08522142857143,45:35.1,17:20.6,62000.0,174.0,2.3750697813399846,7,60.0,1.675
85,20230420_NISSAN_EIBAR_BILBAO_050,d3,20/04/2023 10:58,175.54545454545453,105.45454545454545,23.045454727272727,99.25,-304.6363636363636,13621.818181818182,3.0,86.81818181818181,1.489090909090909,7054.181818181818,176.15775,48:07.7,32:43.5,62000.0,174.0,-16.68112947315918,11,94.28571428571428,2.7619047619047614
85,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:20,194.35555555555555,51.03999999999999,22.911111155555556,99.24000000000001,-156.9111111111111,5077.333333333333,3.1777777777777776,84.4888888888889,1.2304444444444445,3349.177777777778,194.8209971111111,19:34.5,05:18.0,62000.0,174.0,6.235392405369133,45,385.7142857142857,5.468571428571428
85,20230420_NISSAN_TOLOSA_ZARAUTZ_043,d3,20/04/2023 07:42,175.875,78.04375,14.499999,99.25,-1081.875,8765.0,3.0625,85.875,2.0675,5192.5,176.096230625,24:28.4,53:40.9,62000.0,174.0,-1.793686312785549,16,137.14285714285714,2.973095238095238
85,20230421_NISSAN_ULIA_HERNANI_058,d1,21/04/2023 08:53,120.97260273972603,31.290410958904108,15.500000369863015,99.23,-1256.2876712328766,3295.3424657534247,3.0,84.6027397260274,-0.3331506849315069,2119.6849315068494,121.53827587671232,22:09.1,03:42.1,62000.0,174.0,0.5280533664224221,73,625.7142857142857,5.438571428571428
86,20230418_NISSAN_ANDOAIN_AZPEITIA_015,d1,18/04/2023 11:37,107.4,93.74,18.266667733333332,99.27,-648.8,10088.0,2.0,83.93333333333334,1.6540000000000001,6323.0,105.17726259999999,33:01.3,13:56.6,62000.0,174.0,4.327567744588106,15,128.57142857142856,3.3478571428571424
86,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 13:31,130.975,43.1725,20.2375,99.27,-60.575,5204.0,2.0,85.025,1.423,2891.2,131.52461424999998,30:53.2,11:06.0,62000.0,174.0,-7.726944278218656,40,342.85714285714283,4.111666666666666
86,20230419_NISSAN_ANDOAIN_AZPEITIA_031,d3,19/04/2023 11:06,93.0,46.861111111111114,23.500002,99.26,-687.4444444444445,5062.222222222223,3.0,93.88888888888889,1.3961111111111113,3101.222222222222,93.61651433333333,06:14.2,50:07.4,62000.0,174.0,5.45950962600811,18,154.28571428571428,2.0083333333333333
86,20230419_NISSAN_IRUN_ANDOAIN_030,d3,19/04/2023 11:02,122.22222222222223,68.24814814814815,23.500002,99.26,-491.6296296296296,4934.814814814815,3.074074074074074,92.96296296296296,0.11703703703703698,4659.481481481482,122.41586144444445,46:22.3,06:14.2,62000.0,174.0,5.070027289539593,27,231.42857142857142,4.387380952380952
86,20230419_NISSAN_TOLOSA_ZARAUTZ_023,d4,19/04/2023 08:02,167.11764705882354,76.0764705882353,13.676470588235293,99.26,-974.8823529411765,8317.64705882353,3.0588235294117645,85.11764705882354,1.0511764705882354,5134.764705882353,167.16429058823527,45:35.1,17:20.6,62000.0,174.0,1.6926660219672083,17,145.71428571428572,3.0792857142857146
86,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:54,226.64935064935065,41.35454545454546,22.525974025974026,99.24,-487.2207792207792,2764.6753246753246,3.0779220779220777,87.74025974025975,0.2294805194805195,2802.4415584415583,227.29153623376624,33:44.3,05:18.4,62000.0,174.0,-0.7970613097243547,77,660.0,7.581666666666667
86,20230420_NISSAN_EIBAR_BILBAO_050,d3,20/04/2023 10:55,191.325,58.620000000000005,23.28750115,99.25,-229.25,4596.0,3.275,89.2,0.5157499999999999,3992.65,191.9698995,48:07.7,32:43.5,62000.0,174.0,-9.799225840658353,40,342.85714285714283,5.582857142857143
86,20230420_NISSAN_EIBAR_DONOSTIA_054,d4,20/04/2023 14:19,188.16666666666666,38.833333333333336,25.5,99.24,0.0,5846.666666666667,3.0,78.83333333333333,1.76,2632.0,188.56408333333331,19:34.5,05:18.0,62000.0,174.0,19.881948860933637,6,51.42857142857143,0.5547619047619049
86,20230420_NISSAN_TOLOSA_ZARAUTZ_043,d3,20/04/2023 07:40,103.3076923076923,80.3076923076923,14.230768769230771,99.25,-1037.6923076923076,12123.076923076924,3.0,83.3076923076923,2.746153846153846,5487.7692307692305,102.14834192307693,24:28.4,53:40.9,62000.0,174.0,0.9076577698280813,13,111.42857142857143,2.4857142857142858
86,20230421_NISSAN_ULIA_HERNANI_058,d1,21/04/2023 08:48,111.66666666666667,32.92777777777778,15.0,99.23,-907.5277777777778,4984.444444444444,3.0833333333333335,86.08333333333333,2.197222222222222,2253.472222222222,112.12112413888889,22:09.1,03:42.1,62000.0,174.0,2.7708496470744945,36,308.57142857142856,2.822380952380952
87,20230418_NISSAN_ANDOAIN_AZPEITIA_015,d1,18/04/2023 11:33,98.22222222222223,35.81111111111111,17.75925925925926,99.27,-632.4074074074074,3632.5925925925926,2.0,85.03703703703704,0.6277777777777779,2387.814814814815,97.90767611111112,33:01.3,13:56.6,62000.0,174.0,1.40271950137942,27,231.42857142857142,2.302142857142857
87,20230418_NISSAN_AZPEITIA_DONOSTIA_016,d2,18/04/2023 13:30,132.8,20.0,24.9,99.27,-4.8,1984.0,2.0,79.8,2.092,1092.8,133.37815799999998,30:53.2,11:06.0,62000.0,174.0,-2.616605857038178,5,42.857142857142854,0.23809523809523808
87,20230418_NISSAN_IRUN_ANDOAIN_014,d1,18/04/2023 11:29,122.54545454545455,62.5,17.454545454545453,99.27,-501.59090909090907,4178.181818181818,2.090909090909091,89.0909090909091,-0.1354545454545455,4260.181818181818,123.09529013636364,15:34.9,33:01.3,62000.0,174.0,1.5408191612559887,22,188.57142857142856,3.2738095238095233
87,20230419_NISSAN_IRUN_ANDOAIN_030,d3,19/04/2023 11:01,83.2,99.94,23.550001599999998,99.26,-397.0,16700.0,3.2,90.5,2.1990000000000003,6852.6,85.9829832,46:22.3,06:14.2,62000.0,174.0,4.639681564385594,10,85.71428571428571,2.379523809523809
87,20230419_NISSAN_TOLOSA_ZARAUTZ_023,d4,19/04/2023 08:00,97.2,89.61,12.800000599999999,99.26,-930.8,18084.0,3.0,82.1,3.098,6090.3,97.2362933,45:35.1,17:20.6,62000.0,174.0,3.344822503785526,10,85.71428571428571,2.1335714285714285
87,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:52,213.5,103.8,23.0,99.24,-226.8,14052.0,3.0,91.3,2.121,7017.5,213.595815,33:44.3,05:18.4,62000.0,174.0,9.702369496398205,10,85.71428571428571,2.471428571428571
87,20230420_NISSAN_EIBAR_BILBAO_050,d3,20/04/2023 10:52,266.6363636363636,93.21818181818183,23.181818909090907,99.25,-114.86363636363636,8212.727272727272,3.1363636363636362,91.4090909090909,1.255,6351.818181818182,267.83820272727274,48:07.7,32:43.5,62000.0,174.0,-11.76888321663629,22,188.57142857142856,4.8828571428571435
87,20230420_NISSAN_TOLOSA_ZARAUTZ_043,d3,20/04/2023 07:36,87.28,81.008,13.52,99.25,-991.12,7315.2,3.0,80.64,0.8123999999999999,5482.32,87.99489856,24:28.4,53:40.9,62000.0,174.0,1.4783218366327642,25,214.28571428571428,4.8219047619047615
87,20230421_NISSAN_ULIA_HERNANI_058,d1,21/04/2023 08:42,93.73684210526316,28.394736842105264,15.342105947368418,99.23,-664.7368421052631,4706.315789473684,3.0,80.28947368421052,1.1442105263157896,1986.9736842105262,94.03687505263159,22:09.1,03:42.1,62000.0,174.0,2.573174113452349,38,325.7142857142857,2.5690476190476192
88,20230418_NISSAN_IRUN_ANDOAIN_014,d1,18/04/2023 11:28,103.7,102.05,17.0,99.27,-389.0,15144.0,2.1,88.7,2.1390000000000002,6925.3,122.564898,15:34.9,33:01.3,62000.0,174.0,2.4109697990503336,10,85.71428571428571,2.4297619047619046
88,20230419_NISSAN_IRUN_ANDOAIN_030,d3,19/04/2023 10:55,87.63636363636364,85.31515151515151,23.1969703030303,99.26,-316.6666666666667,4688.484848484848,3.121212121212121,89.24242424242425,0.593030303030303,5827.666666666667,88.76745693939394,46:22.3,06:14.2,62000.0,174.0,3.5965176558045453,33,282.85714285714283,6.703333333333333
88,20230419_NISSAN_TOLOSA_ZARAUTZ_023,d4,19/04/2023 07:57,83.0,80.64399999999999,12.3999998,99.26,-899.16,7473.6,3.0,80.24,0.8804,5482.2,83.38523359999999,45:35.1,17:20.6,62000.0,174.0,2.4796538978179425,25,214.28571428571428,4.800238095238094
88,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:50,190.25,103.04375,22.9375,99.24,-220.5625,10740.0,3.0,90.5,1.33375,6992.625,190.64627125,33:44.3,05:18.4,62000.0,174.0,10.406131724515006,16,137.14285714285714,3.92547619047619
88,20230420_NISSAN_EIBAR_BILBAO_050,d3,20/04/2023 10:49,262.06666666666666,51.980000000000004,24.199999333333334,99.25,-54.4,9445.333333333334,3.0,90.66666666666667,2.707333333333333,3505.6,261.66459133333336,48:07.7,32:43.5,62000.0,174.0,-8.538043354176976,15,128.57142857142856,1.8564285714285715
88,20230420_NISSAN_TOLOSA_ZARAUTZ_043,d3,20/04/2023 07:32,109.96875,79.659375,12.968750374999999,99.25,-908.46875,5728.75,3.0,79.34375,0.8153125,5417.59375,110.6584151875,24:28.4,53:40.9,62000.0,174.0,2.164054962346118,32,274.2857142857143,6.069285714285714
88,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 08:05,189.4,37.03,12.700000399999999,99.23,-1356.2,9096.0,3.0,82.1,2.673,2470.9,189.672976,01:37.4,06:35.4,62000.0,174.0,0.049503702778840045,10,85.71428571428571,0.8816666666666666
88,20230421_NISSAN_ULIA_HERNANI_058,d1,21/04/2023 08:22,82.26206896551724,19.283448275862067,14.527586427586206,99.23,-428.6620689655172,1465.103448275862,3.013793103448276,73.12413793103448,-0.17820689655172417,1328.7379310344827,82.87630352413794,22:09.1,03:42.1,62000.0,174.0,1.980486442973623,145,1242.857142857143,6.657380952380952
89,20230418_NISSAN_IRUN_ANDOAIN_014,d1,18/04/2023 11:26,71.33333333333333,97.34666666666666,16.766666666666666,99.27,-377.1333333333333,9866.666666666666,2.0,88.06666666666666,1.9246666666666667,6570.133333333333,70.9097012,15:34.9,33:01.3,62000.0,174.0,1.532494652770301,15,128.57142857142856,3.4766666666666666
89,20230419_NISSAN_IRUN_ANDOAIN_030,d3,19/04/2023 10:54,116.66666666666667,98.71333333333334,23.233334266666663,99.26,-211.0,11405.333333333334,3.1333333333333333,90.33333333333333,1.5553333333333332,6677.733333333334,116.93750886666666,46:22.3,06:14.2,62000.0,174.0,5.159211955269905,15,128.57142857142856,3.5254761904761907
89,20230419_NISSAN_TOLOSA_ZARAUTZ_023,d4,19/04/2023 07:53,98.92,88.59200000000001,12.05999976,99.26,-820.68,7904.0,3.0,79.4,0.8495999999999999,6019.96,99.46049732,45:35.1,17:20.6,62000.0,174.0,-1.3699219230636666,25,214.28571428571428,5.273333333333333
89,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:47,166.0,68.13157894736842,22.5,99.24,-186.68421052631578,9823.157894736842,3.0,89.73684210526316,1.874736842105263,4607.0,166.42539894736842,33:44.3,05:18.4,62000.0,174.0,10.110718679044256,19,162.85714285714286,3.0821428571428573
89,20230420_NISSAN_EIBAR_BILBAO_050,d3,20/04/2023 10:48,208.36363636363637,31.99090909090909,25.272727272727273,99.25,-9.636363636363637,8400.0,3.0,82.36363636363636,2.769090909090909,2019.090909090909,208.5367109090909,48:07.7,32:43.5,62000.0,174.0,2.2951853166566263,11,94.28571428571428,0.8378571428571427
89,20230420_NISSAN_TOLOSA_ZARAUTZ_043,d3,20/04/2023 07:25,124.02272727272727,45.33409090909091,12.215908522727274,99.25,-825.9090909090909,4702.727272727273,3.0,76.47727272727273,0.7756818181818183,3048.3636363636365,124.6379403181818,24:28.4,53:40.9,62000.0,174.0,2.011333533210598,44,377.1428571428571,4.749285714285714
89,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 08:01,148.68965517241378,30.389655172413793,13.37931072413793,99.23,-1351.7931034482758,6271.724137931034,3.0,81.34482758620689,2.1399999999999997,2057.655172413793,149.05669410344828,01:37.4,06:35.4,62000.0,174.0,-0.4637960389940407,29,248.57142857142856,2.098333333333333
90,20230418_NISSAN_IRUN_ANDOAIN_014,d1,18/04/2023 11:22,105.61538461538461,94.77307692307691,16.692307692307693,99.27,-250.80769230769232,9464.615384615385,2.5,88.38461538461539,1.0234615384615384,6507.307692307692,109.98542696153847,15:34.9,33:01.3,62000.0,174.0,-1.8154241252588958,26,222.85714285714286,5.866904761904761
90,20230419_NISSAN_IRUN_ANDOAIN_030,d3,19/04/2023 10:51,115.72727272727273,94.41363636363636,23.818181272727273,99.26,-122.13636363636364,7409.090909090909,3.0,88.36363636363636,0.8263636363636363,6392.909090909091,116.35848227272727,46:22.3,06:14.2,62000.0,174.0,1.4890911879622613,22,188.57142857142856,4.94547619047619
90,20230419_NISSAN_TOLOSA_ZARAUTZ_023,d4,19/04/2023 07:49,114.83333333333333,61.175000000000004,10.729167208333331,99.26,-741.2083333333334,7925.0,3.0,76.79166666666667,1.6879166666666665,4084.4166666666665,115.48247533333334,45:35.1,17:20.6,62000.0,174.0,-0.04623066463151646,24,205.71428571428572,3.4957142857142864
90,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:45,144.0,104.79333333333334,22.033333333333335,99.24,-123.13333333333334,10674.666666666666,3.0,87.93333333333334,1.2593333333333334,7106.8,144.57971933333334,33:44.3,05:18.4,62000.0,174.0,10.15407663172305,15,128.57142857142856,3.7426190476190477
90,20230420_NISSAN_HERNANI_TOLOSA_042,d3,20/04/2023 07:19,123.15789473684211,49.421052631578945,12.921052999999999,99.25,-722.3421052631579,5247.368421052632,3.0526315789473686,82.97368421052632,0.14026315789473684,3489.5,123.80829039473684,03:27.6,24:28.4,62000.0,174.0,-1.6273104958676334,38,325.7142857142857,4.4714285714285715
90,20230420_NISSAN_TOLOSA_ZARAUTZ_043,d3,20/04/2023 07:24,129.57142857142858,17.014285714285712,12.5,99.25,-792.5714285714286,2205.714285714286,3.0,78.28571428571429,1.19,1191.2857142857142,129.481525,24:28.4,53:40.9,62000.0,174.0,1.7785606448227018,7,60.0,0.28357142857142853
90,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:54,83.48,20.828000000000003,13.96,99.23,-1303.1,3998.4,3.0,79.28,1.402,1417.52,83.87601064,01:37.4,06:35.4,62000.0,174.0,0.264752061692933,50,428.57142857142856,2.4795238095238097
91,20230418_NISSAN_IRUN_ANDOAIN_014,d1,18/04/2023 11:21,92.5,99.1375,17.625,99.27,-172.0,20550.0,2.0,86.75,2.31625,6640.75,116.88099700000001,15:34.9,33:01.3,62000.0,174.0,4.308092040227626,8,68.57142857142857,1.8883333333333332
91,20230419_NISSAN_HERNANI_TOLOSA_022,d4,19/04/2023 07:40,123.46875,43.43125,11.109375,99.26,-585.1875,3762.5,3.0625,78.1875,0.7984375,3013.90625,123.99470425,26:51.9,45:35.1,62000.0,174.0,1.5165642138510407,32,274.2857142857143,3.3090476190476186
91,20230419_NISSAN_IRUN_ANDOAIN_030,d3,19/04/2023 10:46,110.28125,28.509375,23.8124995,99.26,-34.34375,4157.5,3.0,82.59375,1.9325,1942.09375,110.50247375,46:22.3,06:14.2,62000.0,174.0,1.5071968249085055,32,274.2857142857143,2.1721428571428567
91,20230419_NISSAN_TOLOSA_ZARAUTZ_023,d4,19/04/2023 07:45,122.40625,34.04375,11.31250009375,99.26,-656.09375,2908.75,3.0,74.53125,0.9390625,2306.1875,122.866836875,45:35.1,17:20.6,62000.0,174.0,2.524765869834901,32,274.2857142857143,2.593809523809524
91,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:43,130.26666666666668,102.96666666666667,21.8999996,99.24,-96.26666666666667,12069.333333333334,3.0,86.33333333333333,1.29,6974.266666666666,130.83524233333333,33:44.3,05:18.4,62000.0,174.0,15.509463052342486,15,128.57142857142856,3.677380952380952
91,20230420_NISSAN_HERNANI_TOLOSA_042,d3,20/04/2023 07:16,114.1875,94.725,13.65625,99.25,-609.25,11897.5,3.0,81.5,1.385625,6431.5625,114.6068384375,03:27.6,24:28.4,62000.0,174.0,-2.57911735607704,16,137.14285714285714,3.608571428571428
91,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:44,65.28787878787878,37.871212121212125,13.477272772727273,99.23,-1140.0,4084.242424242424,3.0454545454545454,79.34848484848484,0.8992424242424243,2528.969696969697,65.85674042424242,01:37.4,06:35.4,62000.0,174.0,-0.6119388575094642,66,565.7142857142857,5.951190476190477
92,20230418_NISSAN_IRUN_ANDOAIN_014,d1,18/04/2023 11:18,120.52380952380952,99.28571428571429,18.26190580952381,99.27000000000001,-93.38095238095238,11251.42857142857,2.0,84.71428571428571,0.7495238095238095,6683.523809523809,121.11812385714286,15:34.9,33:01.3,62000.0,174.0,-2.932780463260637,21,180.0,4.964285714285715
92,20230419_NISSAN_HERNANI_TOLOSA_022,d4,19/04/2023 07:38,115.78947368421052,90.78421052631579,11.736841631578947,99.26,-502.5263157894737,9675.78947368421,3.0,78.0,1.1421052631578947,6205.9473684210525,116.03595389473685,26:51.9,45:35.1,62000.0,174.0,-2.264696198460649,19,162.85714285714286,4.106904761904762
92,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:40,141.8125,103.425,21.499998,99.24,-83.5,8932.5,3.0,85.8125,1.349375,7004.3125,142.384315625,33:44.3,05:18.4,62000.0,174.0,15.719342732063208,16,137.14285714285714,3.9399999999999995
92,20230420_NISSAN_HERNANI_TOLOSA_042,d3,20/04/2023 07:09,115.53846153846153,47.68076923076923,13.788461538461538,99.25,-505.86538461538464,4162.307692307692,3.0384615384615383,79.86538461538461,-0.06692307692307692,3284.7115384615386,117.16899501923078,03:27.6,24:28.4,62000.0,174.0,-2.4633210017667597,52,445.7142857142857,5.903333333333333
92,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:40,107.17142857142858,62.68857142857143,13.128572171428571,99.23,-884.0571428571428,6782.857142857143,3.0,79.25714285714285,1.0354285714285716,4251.5142857142855,107.7510513142857,01:37.4,06:35.4,62000.0,174.0,1.8179796059977755,35,300.0,5.224047619047619
93,20230418_NISSAN_IRUN_ANDOAIN_014,d1,18/04/2023 11:15,98.1875,30.175,18.75,99.27,-34.8125,6497.5,2.0,77.0625,1.24625,1983.1875,110.300186125,15:34.9,33:01.3,62000.0,174.0,4.842461464887679,16,137.14285714285714,1.1495238095238094
93,20230419_NISSAN_HERNANI_TOLOSA_022,d4,19/04/2023 07:35,91.83333333333333,81.16666666666667,11.999999,99.26,-473.3333333333333,8180.0,3.0,76.61111111111111,0.8938888888888888,5524.611111111111,92.31642438888889,26:51.9,45:35.1,62000.0,174.0,-2.107980517250538,18,154.28571428571428,3.4785714285714286
93,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:38,106.3076923076923,97.9923076923077,21.96153784615385,99.24,-76.84615384615384,12446.153846153846,3.0,83.3076923076923,1.366923076923077,6659.153846153846,106.50026192307692,33:44.3,05:18.4,62000.0,174.0,14.408078166935546,13,111.42857142857143,3.0330952380952385
93,20230420_NISSAN_HERNANI_TOLOSA_042,d3,20/04/2023 07:08,137.25,103.675,13.5625,99.25,-338.0,21725.0,3.125,80.375,2.88,7072.75,139.008893875,03:27.6,24:28.4,62000.0,174.0,-2.5795648854422932,8,68.57142857142857,1.9747619047619045
93,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:34,76.71052631578948,55.70526315789474,12.789474263157894,99.23,-695.2894736842105,7320.0,3.0,77.26315789473684,0.3986842105263158,3738.7368421052633,77.19898842105263,01:37.4,06:35.4,62000.0,174.0,-0.6842662735772973,38,325.7142857142857,5.04
94,20230419_NISSAN_HERNANI_TOLOSA_022,d4,19/04/2023 07:31,119.8076923076923,72.33461538461539,11.903845346153846,99.26,-352.0769230769231,8381.538461538461,3.076923076923077,74.84615384615384,1.2623076923076924,4869.653846153846,120.2153703846154,26:51.9,45:35.1,62000.0,174.0,-2.9174597872219916,26,222.85714285714286,4.477857142857143
94,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:36,110.33333333333333,95.63333333333334,22.194444444444443,99.24,-48.388888888888886,10271.111111111111,3.0,79.5,1.3022222222222224,6432.0,110.75852783333333,33:44.3,05:18.4,62000.0,174.0,14.083678488954895,18,154.28571428571428,4.098571428571429
94,20230420_NISSAN_HERNANI_TOLOSA_042,d3,20/04/2023 07:03,101.21428571428571,33.0,13.5,99.25,-303.92857142857144,6220.0,3.0,76.35714285714286,1.7857142857142858,2179.464285714286,101.53686375,03:27.6,24:28.4,62000.0,174.0,-3.014424811488536,28,240.0,2.2
94,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:30,73.14285714285714,61.68571428571429,12.785714857142855,99.23,-568.8571428571429,8341.42857142857,3.0714285714285716,74.67857142857143,1.1575000000000002,4241.642857142857,73.70322171428572,01:37.4,06:35.4,62000.0,174.0,-1.2035029340749337,28,240.0,4.112380952380953
95,20230419_NISSAN_HERNANI_TOLOSA_022,d4,19/04/2023 07:28,94.26923076923077,44.03076923076923,11.01923076923077,99.26,-256.84615384615387,6687.692307692308,3.0384615384615383,70.11538461538461,1.815,2888.653846153846,94.63621334615384,26:51.9,45:35.1,62000.0,174.0,-3.0887242329207782,26,222.85714285714286,2.725714285714286
95,20230420_NISSAN_BILBAO_EIBAR_052,d4,20/04/2023 13:33,119.23529411764706,55.61176470588235,22.294117647058822,99.24,-25.294117647058822,5600.0,3.0,74.6470588235294,1.54,3758.764705882353,119.768779,33:44.3,05:18.4,62000.0,174.0,6.104239829171953,17,145.71428571428572,2.250952380952381
95,20230420_NISSAN_DONOSTIA_HERNANI_041,d3,20/04/2023 06:54,136.72881355932202,33.122033898305084,13.898304949152543,99.25,-135.91525423728814,3583.0508474576272,3.0,73.44067796610169,0.5203389830508475,2280.7457627118642,137.40785861016948,54:48.3,03:27.6,62000.0,174.0,-0.17022142205769267,59,505.7142857142857,4.652857142857143
95,20230420_NISSAN_HERNANI_TOLOSA_042,d3,20/04/2023 07:03,89.5,17.05,13.5,99.25,-291.0,4560.0,3.0,75.0,5.984999999999999,1167.0,89.643425,03:27.6,24:28.4,62000.0,174.0,-3.215183843523083,2,17.142857142857142,0.08119047619047619
95,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:22,72.63333333333334,37.09666666666667,12.5,99.23,-467.6666666666667,3712.0,3.0166666666666666,72.8,0.509,2558.95,73.14446981666667,01:37.4,06:35.4,62000.0,174.0,-0.19202823958020565,60,514.2857142857142,5.2995238095238095
96,20230419_NISSAN_DONOSTIA_HERNANI_021,d4,19/04/2023 07:18,132.8135593220339,33.23389830508474,11.601694440677967,99.26,-87.47457627118644,2897.6271186440677,3.0,62.91525423728814,0.6828813559322033,2279.915254237288,133.3863163559322,18:11.0,26:51.9,62000.0,174.0,1.9900291828921264,59,505.7142857142857,4.668571428571428
96,20230419_NISSAN_HERNANI_TOLOSA_022,d4,19/04/2023 07:26,83.625,10.8375,11.0,99.26,-223.0,1795.0,3.0,67.125,2.9175,895.75,84.14109325,26:51.9,45:35.1,62000.0,174.0,-3.8337326111437804,8,68.57142857142857,0.2064285714285714
96,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:12,72.0958904109589,19.16849315068493,12.102738931506849,99.23,-269.6986301369863,2682.1917808219177,3.0136986301369864,68.9041095890411,1.2841095890410958,1296.876712328767,72.67924679452055,01:37.4,06:35.4,62000.0,174.0,-0.3523794622412039,73,625.7142857142857,3.3316666666666666
97,20230421_NISSAN_DONOSTIA_ULIA_056,d2,21/04/2023 07:01,141.57534246575344,23.95205479452055,11.58904091780822,99.23,-88.0,1699.7260273972602,3.0,64.36986301369863,0.6287671232876713,1634.86301369863,142.11963827397258,01:37.4,06:35.4,62000.0,174.0,-0.9315339081793454,73,625.7142857142857,4.163095238095238
